id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
14852,2884,2014,7,0,200,1,1,26,110,0,35,13,114,0,3,18,17,30,32,386,0,26,0,2,4,1,23,2,1,0,0,10,0,0,0,1,0,14,2,0,3,2,26,0,0,1,1,4,6.0,1.0,-0.4456,173.6001,0,78,10,5,-1.2531,-0.5944
16559,3119,2014,14,0,200,1,1,26,99,0,26,19,108,15,7,8,8,28,28,416,2,15,2,2,0,2,18,4,1,1,2,2,0,0,0,0,0,3,2,2,3,0,13,0,0,2,3,1,15.0,3.0,0.7221,96.5,0,80,4,1,0.334,0.6675
17542,3215,2014,13,0,200,1,1,57,218,0,55,39,238,0,17,22,17,54,71,861,0,30,0,5,1,4,41,10,0,3,2,2,1,0,0,5,0,13,3,0,6,2,30,0,0,4,2,3,19.0,6.0,1.8307,250.6,0,171,14,3,0.7968,0.7169
20021,3488,2014,16,0,200,1,1,11,49,0,18,7,50,0,1,9,9,14,10,200,0,9,0,0,0,0,12,2,0,0,0,4,0,0,0,0,0,4,1,0,0,0,9,0,0,2,1,1,5.0,4.0,-0.495,15.3,0,33,0,2,-0.3264,-0.3075
20331,3495,2014,15,0,200,1,1,86,338,0,97,71,370,0,21,53,53,91,85,1309,0,66,0,6,5,2,62,21,4,4,0,14,0,0,3,4,3,17,4,0,12,10,66,0,0,5,3,20,35.0,9.0,-1.2036,533.1,0,258,23,17,0.2481,-0.4066
22562,3770,2014,103,0,200,1,1,129,513,0,148,59,564,41,37,90,78,158,148,1885,0,21,21,1,13,0,99,19,6,3,3,27,0,1,3,3,4,0,12,8,0,0,0,0,0,10,7,0,0.0,0.0,-3.1217,530.8999,0,387,0,0,-1.7447,-2.2274
23663,3871,2014,15,0,200,1,1,127,506,0,147,61,533,81,15,62,61,151,155,1813,2,24,24,6,10,0,93,31,9,2,5,18,0,0,0,1,1,0,8,6,0,0,0,0,0,5,7,0,0.0,0.0,-0.8647,452.8999,0,383,0,0,1.4967,2.3563
24335,3933,2014,7,0,200,1,1,37,146,0,37,25,156,20,8,20,19,37,48,594,2,7,7,4,2,0,21,7,1,1,3,6,0,0,0,2,0,0,3,4,0,0,0,0,0,4,1,0,0.0,0.0,0.1328,137.9,0,113,0,0,0.2766,0.323
24339,3933,2014,104,0,200,1,1,36,151,0,47,21,174,12,20,29,29,29,55,622,2,10,6,0,2,0,31,8,1,0,1,7,1,0,3,2,2,0,2,1,0,0,4,0,0,2,2,0,5.0,2.0,-1.0894,159.9,0,110,1,2,-0.5185,-0.7968
26565,4012,2014,13,0,200,1,1,71,286,0,93,52,318,0,21,43,42,68,80,1102,0,57,0,3,6,8,64,14,6,3,4,11,0,0,1,1,2,25,7,0,13,5,57,0,0,6,1,8,28.0,7.0,-1.0464,466.4,0,213,19,14,-0.4731,-1.005
