id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
906,143,2008,18,0,201,2,1,23,100,0,29,15,104,0,3,5,5,31,23,401,2,10,0,2,1,0,23,4,0,0,0,2,0,0,0,1,1,2,1,0,0,0,10,0,0,1,0,0,9.0,3.0,0.3289,107.3,0,71,4,1,0.2893,0.7159
1500,330,2008,18,0,201,2,1,15,59,0,14,14,61,0,2,9,9,11,19,215,1,40,0,1,3,1,6,5,0,0,0,3,0,0,0,0,0,1,1,0,2,1,40,0,0,0,1,16,31.0,3.0,0.6769,104.6,0,46,12,6,0.0315,-0.2789
2600,556,2008,20,0,201,2,1,3,19,0,9,6,20,2,0,6,6,2,3,77,2,1,1,0,1,0,5,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,-0.4173,16.7,0,11,0,0,0.0844,-0.3118
3407,645,2008,99,0,201,2,1,97,374,0,99,36,403,25,27,41,39,140,98,1466,2,34,18,5,6,3,62,30,1,1,2,5,0,0,0,3,0,8,15,2,4,1,16,0,0,6,3,3,10.0,5.0,1.3983,479.0999,0,293,10,3,1.3712,1.4009
3740,691,2008,26,0,201,2,1,31,122,0,35,18,132,11,8,12,12,37,32,484,2,11,2,2,1,0,23,10,0,1,1,1,0,0,0,0,1,0,3,1,0,0,9,0,0,2,1,0,5.0,0.0,0.4564,128.1,0,95,3,2,0.5728,0.4418
4797,1062,2008,99,0,201,2,1,13,56,0,17,8,59,2,2,5,5,15,16,229,1,3,3,0,2,0,11,4,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0467,61.5,0,40,0,0,0.0988,0.288
5680,1215,2008,29,0,201,2,1,53,211,0,63,21,231,0,17,33,31,69,60,797,2,36,0,4,4,1,36,18,0,3,0,9,1,0,4,2,0,15,11,0,1,0,36,0,0,2,0,6,25.0,6.0,0.7448,253.9001,0,161,11,6,-0.6812,-0.8537
6573,1363,2008,18,0,201,2,1,43,164,0,41,31,185,0,16,19,13,40,50,687,0,30,0,1,1,1,31,7,1,1,0,3,0,0,1,1,3,13,5,0,3,1,30,0,0,3,0,6,29.0,5.0,0.9228,186.7001,0,129,10,2,0.2916,0.1196
7829,1513,2008,20,0,201,2,1,69,265,0,69,57,286,0,15,27,26,65,77,1086,0,38,0,1,3,1,52,6,0,4,4,7,0,0,0,5,2,14,6,0,4,2,38,0,0,1,2,5,32.0,11.0,-0.0458,229.6999,0,207,9,7,0.7636,0.5758
8089,1517,2008,26,0,201,2,1,1,8,0,4,0,12,0,2,5,1,3,2,56,2,1,1,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.3947,11.7,0,5,0,0,-0.0363,-0.3317
8281,1588,2008,20,0,201,2,1,5,26,0,10,5,30,0,3,4,4,3,9,114,2,5,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,1,0,0,3.0,0.0,-0.1967,13.8,0,17,0,1,0.1079,-0.1488
10461,1845,2008,30,0,201,2,1,56,217,0,56,19,227,0,5,14,12,81,62,793,1,32,0,3,0,1,48,7,1,2,0,1,1,0,0,3,2,15,5,0,2,0,32,0,0,2,0,0,19.0,4.0,0.9387,138.7,0,169,8,1,0.9774,1.4485
11070,1897,2008,32,0,201,2,1,2,10,0,4,2,11,0,1,1,1,3,1,32,0,2,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0.0,0.0,-0.3001,20.5,0,6,0,1,0.1266,-0.0052
11865,2386,2008,29,0,201,2,1,64,247,0,62,22,270,0,19,17,17,89,76,973,0,59,0,5,7,35,43,12,2,2,2,5,0,0,3,1,0,52,4,0,39,4,59,0,0,0,0,2,16.0,5.0,1.7396,628.4998,0,192,33,11,0.1738,2.4982
12021,2402,2008,31,0,201,2,1,141,542,0,141,74,578,83,29,62,57,176,149,1926,1,32,23,9,6,3,105,21,2,4,3,12,0,0,0,3,1,6,19,14,3,0,9,1,1,9,2,2,3.0,1.0,0.5296,643.7004,0,424,3,0,2.2207,1.8228
12190,2434,2008,29,0,201,2,1,76,285,0,70,55,320,34,29,25,23,95,66,1133,1,15,12,6,4,0,45,14,2,2,3,8,0,0,2,4,2,1,5,8,0,0,3,0,0,1,4,1,0.0,0.0,1.2809,355.1998,0,229,1,0,0.8477,2.0094
12583,2557,2008,25,0,201,2,1,66,245,0,54,41,258,0,12,22,20,77,72,893,2,53,0,6,1,6,36,10,0,0,2,6,0,0,2,1,1,23,8,0,10,4,53,0,0,5,1,9,44.0,11.0,2.7513,361.0998,0,200,21,7,0.7685,1.2412
13285,2657,2008,18,0,201,2,1,47,187,0,55,35,201,0,9,19,19,43,57,744,2,30,0,6,2,0,38,11,2,1,3,3,0,0,1,2,2,9,4,0,2,2,30,0,0,6,1,2,28.0,10.0,-0.5381,207.4,0,143,7,10,0.8212,0.3697
13715,2725,2008,23,0,201,2,1,144,527,0,121,79,588,86,47,53,50,175,155,2104,0,27,27,8,3,0,84,24,4,6,2,11,0,0,0,5,4,0,18,8,0,0,0,0,0,6,5,0,0.0,0.0,1.0525,602.6997,0,432,0,0,2.0768,3.1067
15040,2895,2008,32,0,201,2,1,13,50,0,10,14,54,1,3,4,3,12,14,185,1,2,2,0,1,0,6,3,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.2108,57.3,0,40,0,0,0.4625,0.419
15554,2942,2008,17,0,201,2,1,157,589,0,144,129,647,73,48,60,57,159,160,2378,1,29,29,12,7,0,100,34,3,6,2,8,0,0,0,8,1,0,11,10,0,0,0,0,0,9,8,0,0.0,0.0,1.5828,655.6998,0,472,0,0,4.4309,3.1128
15678,3006,2008,31,0,201,2,1,146,561,0,156,79,612,110,36,71,70,187,142,2191,2,30,28,9,7,2,108,31,2,6,2,15,0,1,0,5,6,2,19,9,2,0,2,0,0,10,7,0,0.0,0.0,-0.1557,625.7001,0,440,1,0,1.6089,1.2959
15903,3034,2008,31,0,201,2,1,10,35,0,5,1,37,0,1,0,0,20,9,122,2,8,0,2,0,0,5,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,8,0,0,0,0,2,4.0,0.0,0.7314,46.7,0,32,4,0,0.1339,0.6647
16631,3133,2008,28,0,201,2,1,35,130,0,35,17,138,18,4,15,15,47,33,482,1,5,5,2,2,0,26,7,0,2,0,2,0,0,0,1,2,0,4,2,0,0,0,2,1,4,3,0,0.0,0.0,-0.0903,130.3,0,106,0,0,0.8024,0.543
16964,3160,2008,20,0,201,2,1,58,237,0,61,31,262,11,20,33,31,54,86,988,1,37,4,2,5,9,41,10,1,1,1,9,0,1,0,2,2,22,2,1,13,4,33,0,0,5,1,2,15.0,3.0,-2.2911,316.8,0,175,10,7,-0.5476,-0.5335
18000,3282,2008,23,0,201,2,1,106,385,0,82,66,423,47,33,29,29,122,116,1538,1,30,9,8,2,4,53,15,4,0,3,11,2,0,1,0,1,8,11,8,8,0,21,0,0,4,2,1,15.0,3.0,1.4019,405.4,0,319,3,1,0.9607,3.0693
