id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
25,5,2001,23,0,201,2,1,80,274,0,49,95,312,0,21,19,17,71,62,1200,1,42,0,10,5,1,31,12,6,0,1,5,0,0,0,3,11,20,7,0,4,3,42,0,0,0,1,5,24.0,2.0,1.3749,364.8,0,241,21,9,2.0562,2.5333
347,50,2001,31,0,201,2,1,66,241,0,51,45,294,7,39,21,21,76,68,1142,2,39,1,8,1,0,34,14,3,0,1,2,0,0,0,2,11,12,8,0,0,0,38,0,0,4,2,1,37.0,10.0,0.0212,232.0001,0,200,6,5,0.3967,1.5734
469,56,2001,28,0,201,2,1,4,19,0,6,7,23,0,4,2,2,2,4,93,2,5,0,1,0,2,4,1,0,0,0,1,0,0,0,0,0,3,1,0,3,1,5,0,0,0,0,1,0.0,0.0,-0.0808,69.9,0,14,2,1,-0.0838,0.0976
721,95,2001,32,0,201,2,1,135,465,0,84,144,574,38,94,52,49,122,117,2311,0,55,19,10,7,0,61,16,6,2,2,5,1,0,1,1,7,19,11,4,1,1,36,0,0,10,7,3,23.0,1.0,1.7868,728.7001,0,405,14,5,2.9523,3.1462
833,128,2001,27,0,201,2,1,47,183,0,46,20,206,0,14,18,15,67,52,686,2,25,0,4,2,0,38,3,5,0,0,5,0,0,1,2,4,7,3,0,1,1,25,0,0,2,0,3,21.0,4.0,0.6563,198.2001,0,143,7,4,0.0704,0.7756
852,131,2001,31,0,201,2,1,109,415,0,95,105,469,52,42,58,53,106,105,1808,0,22,22,9,6,0,59,20,2,1,3,13,1,0,0,3,9,0,8,6,0,0,0,0,0,5,3,0,0.0,0.0,-0.189,487.1998,0,327,0,0,2.0209,1.1303
863,143,2001,28,0,201,2,1,130,493,0,108,119,550,49,44,62,55,128,130,2049,2,31,21,11,7,0,66,15,2,1,1,26,3,1,0,4,9,2,11,12,1,1,10,0,0,13,1,0,6.0,4.0,0.146,558.7001,0,392,2,5,0.5911,1.8646
1053,195,2001,28,0,201,2,1,14,56,0,16,17,72,0,9,9,8,9,15,276,1,9,0,1,0,0,11,4,2,3,0,1,0,0,0,1,2,2,1,0,0,0,9,0,0,0,0,1,12.0,3.0,0.1788,70.7,0,43,1,0,0.1443,-0.142
1088,221,2001,21,0,201,2,1,16,67,0,21,20,73,0,4,9,8,8,18,273,1,9,0,1,0,0,13,3,1,0,0,5,0,0,0,1,1,5,1,0,0,0,9,0,0,0,2,0,5.0,1.0,0.2055,31.5,0,49,2,0,-0.2162,-0.0844
1142,266,2001,21,0,201,2,1,72,281,0,66,66,318,0,32,32,28,86,59,1157,2,52,0,4,6,2,45,14,1,3,1,6,2,0,1,3,1,28,4,0,3,1,52,0,0,2,2,5,25.0,6.0,-0.1033,350.4,0,218,14,13,0.8164,0.4974
