id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
43053,4992,2007,41,0,202,3,1,59,220,0,54,26,240,0,15,27,22,71,69,848,1,54,0,4,10,25,44,5,1,4,1,4,0,0,3,4,0,43,9,0,32,7,54,0,0,2,0,3,26.0,6.0,0.0318,562.8997,0,178,27,12,0.5209,0.1683
43479,5004,2007,41,0,202,3,1,71,272,0,75,37,309,28,27,25,25,83,82,1106,0,11,11,5,2,0,55,16,4,4,2,2,3,0,4,0,2,0,8,9,0,0,0,0,0,6,2,0,0.0,0.0,1.1276,385.8999,0,213,0,0,1.3091,1.6846
44445,5038,2007,34,0,202,3,1,119,457,0,117,73,487,72,24,40,40,119,152,1764,0,21,18,9,4,0,85,18,3,2,1,13,0,0,1,9,1,1,10,12,0,0,3,1,0,10,1,1,0.0,0.0,1.522,484.2001,0,357,1,1,2.0104,3.1348
45450,5058,2007,39,0,202,3,1,186,705,0,169,118,771,77,49,79,74,178,244,2699,0,27,27,9,10,0,113,30,4,6,4,22,3,0,4,7,7,0,11,18,0,0,0,0,0,7,5,0,0.0,0.0,1.1553,798.7003,0,558,0,0,2.4653,3.0113
45537,5062,2007,36,0,202,3,1,22,76,0,12,20,87,5,7,7,7,23,23,303,1,8,3,3,1,0,11,0,1,1,0,1,0,0,0,0,2,4,1,2,0,0,5,0,0,2,0,0,3.0,0.0,0.8593,96.2,0,67,1,0,0.5718,0.5763
48409,5203,2007,39,0,202,3,1,88,325,0,75,55,358,9,28,27,25,102,90,1206,2,36,8,3,5,0,49,20,2,1,2,4,0,0,9,0,2,10,15,6,1,1,28,0,0,5,3,8,17.0,4.0,1.3079,430.2,0,266,11,5,2.0586,2.2801
49195,5236,2007,38,0,202,3,1,12,54,0,20,12,58,0,4,11,11,10,12,189,1,7,0,0,0,1,12,6,0,0,0,2,0,0,0,1,0,3,1,0,2,0,7,0,0,1,1,0,5.0,2.0,-0.1797,26.5,0,37,1,2,0.0439,-0.5119
52555,5350,2007,48,0,202,3,1,191,742,0,193,140,817,93,64,80,76,209,198,2987,1,28,28,9,11,0,142,36,3,3,3,12,2,0,1,11,5,0,17,15,0,0,0,3,1,4,7,0,0.0,0.0,0.3984,849.8999,0,574,0,0,3.3493,2.987
52776,5355,2007,33,0,202,3,1,67,253,0,66,31,292,8,33,25,21,70,88,1061,2,52,3,7,5,16,49,9,2,4,2,6,0,0,4,2,0,29,9,1,19,3,49,0,0,3,3,11,16.0,7.0,1.414,506.6998,0,203,25,7,-0.1124,1.1494
52848,5360,2007,44,0,202,3,1,167,604,0,121,118,669,89,60,53,52,189,172,2405,0,23,23,12,7,0,72,26,0,3,5,18,2,0,2,3,2,0,12,20,0,0,0,3,1,6,6,0,0.0,0.0,2.6868,720.4002,0,501,0,0,1.5231,4.7254
