id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
26577,4012,2017,17,0,201,2,1,33,115,0,24,24,121,0,5,7,7,28,39,413,0,21,0,4,0,1,20,1,0,1,0,3,0,0,0,0,0,5,4,0,2,1,21,0,0,3,2,6,15.0,3.0,2.4561,166.5,0,99,12,1,0.5633,1.1591
30510,4289,2017,17,0,201,2,1,41,163,0,41,22,176,0,11,21,20,44,52,570,2,21,0,3,1,1,26,10,0,0,2,3,0,0,3,1,2,11,4,0,2,1,21,0,0,1,1,1,10.0,1.0,0.4288,158.8,0,125,6,3,0.3594,-0.1552
36510,4672,2017,30,0,201,2,1,50,203,0,56,29,231,0,24,27,23,58,59,794,2,38,0,4,6,5,39,11,0,1,1,5,0,0,2,1,3,20,4,0,9,4,38,0,0,4,1,6,26.0,9.0,-1.4757,331.9999,0,152,14,9,-0.0509,-0.1096
40676,4883,2017,21,0,201,2,1,28,100,0,24,14,111,0,9,15,15,29,35,390,0,16,0,0,1,0,18,2,0,2,1,3,1,0,0,2,0,4,4,0,0,0,16,0,0,2,1,1,15.0,3.0,-0.0393,67.1,0,84,3,2,-0.0285,-0.1918
51167,5277,2017,21,0,201,2,1,59,247,0,75,44,276,0,26,45,43,67,59,926,1,42,0,4,3,1,52,12,0,3,2,9,0,0,8,2,0,3,8,0,6,5,42,0,0,4,0,11,5.0,2.0,-0.7566,380.6999,0,178,13,13,-0.111,-2.1491
52727,5350,2017,99,0,201,2,1,120,471,0,122,78,512,85,31,65,65,133,135,1831,1,21,21,9,6,0,86,19,1,3,3,14,0,0,0,3,6,0,13,8,0,0,0,0,0,7,2,0,0.0,0.0,-0.3005,488.5999,0,361,0,0,1.8289,0.9572
58050,5514,2017,31,0,201,2,1,23,96,0,32,10,103,0,6,14,14,26,29,347,2,16,0,3,2,0,26,2,0,1,1,3,0,0,0,1,0,5,3,0,1,1,16,0,0,0,1,2,10.0,1.0,-0.014,110.9,0,71,6,5,0.0025,-0.1789
58053,5514,2017,20,0,201,2,1,52,211,0,55,30,218,33,5,28,25,70,51,726,1,10,8,4,3,0,40,9,1,0,1,5,0,0,0,3,1,0,4,3,0,0,2,0,0,4,1,0,2.0,1.0,-0.2422,192.6,0,157,0,0,1.0584,0.1138
58722,5533,2017,17,0,201,2,1,44,173,0,47,23,195,0,16,23,20,49,51,725,1,21,0,2,2,0,32,9,0,1,1,5,0,1,0,1,4,12,4,0,1,1,21,0,0,7,4,3,13.0,2.0,-0.59,140.9,0,133,2,4,-0.3187,-0.2363
67203,5768,2017,21,0,201,2,1,162,638,0,171,97,700,87,45,82,72,188,174,2419,1,30,30,12,8,0,113,36,3,5,3,19,0,0,0,6,9,0,15,16,0,0,0,0,0,10,7,0,0.0,0.0,-0.7395,688.9001,0,487,0,0,1.5352,1.0705
67576,5771,2017,17,0,201,2,1,125,497,0,137,47,524,62,20,69,63,163,149,1707,0,18,18,4,8,0,91,23,4,3,2,21,3,0,0,3,0,0,12,9,0,0,0,3,0,12,2,0,0.0,0.0,-1.1615,474.5997,0,375,0,0,0.2045,0.2008
