id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
2717,1405,2008,13,0,200,1,1,0,610,158,75,674,2727,153,153,30,6,13,85,51,10,4,58,0,19,4,2,0,0,-0.8523,0,-0.3772,-0.2309
3619,2321,2008,13,0,200,1,1,0,540,162,117,629,2918,147,145,23,0,34,88,95,2,2,80,0,8,0,6,3,0,2.328,0,1.5452,5.8155
4153,2610,2008,5,0,200,1,1,0,158,41,31,171,582,58,46,5,0,2,18,10,0,0,7,0,6,5,1,0,0,-0.8953,0,-1.0891,-0.6393
4895,2733,2008,9,0,200,1,1,0,562,178,79,685,3407,156,149,26,1,23,124,91,7,4,106,10,11,2,11,4,0,4.081,0,-1.9935,4.4878
7834,3122,2008,3,0,200,1,1,0,35,8,6,39,136,9,9,2,0,1,6,6,0,1,4,0,0,0,0,0,0,0.5555,0,-0.8994,-0.1761
9058,3232,2008,7,0,200,1,1,0,316,91,49,370,1302,98,94,17,1,5,34,38,0,0,33,0,13,19,2,0,0,-0.8079,0,0.2052,1.7199
10123,3441,2008,2,0,200,1,1,0,312,78,48,346,1348,104,74,9,3,6,39,24,6,2,30,0,4,1,2,1,0,-0.7558,0,0.3715,-0.2083
10242,3454,2008,94,0,200,1,1,0,490,143,86,550,1994,153,148,28,0,4,51,44,1,3,36,0,26,18,3,3,0,-1.5099,0,-1.776,0.8065
10966,3534,2008,93,0,200,1,1,0,601,152,108,639,2264,149,147,31,5,10,53,68,3,1,32,1,25,0,4,2,0,-0.7737,0,-2.1805,-0.6814
11022,3542,2008,2,0,200,1,1,0,568,160,85,670,3287,156,149,17,7,42,103,112,15,10,89,4,4,1,10,2,0,3.5543,0,3.936,5.1942
11668,3578,2008,9,0,200,1,1,0,585,147,91,649,2571,149,149,30,15,10,91,55,25,6,55,1,6,0,5,4,0,2.1835,0,0.3074,3.9234
